field_id,crop,variety,soil_type,planting_date,harvest_date,fertilizer_kg_ha,pesticide_l_ha,yield_kg_ha
92,Cotton,B,clay,2016-10-12,2017-03-08,159.78,35.51,2698.83
142,Jowar,A,sandy,2017-07-05,2017-10-30,61.63,16.12,2369.6
65,Jowar,C,clay,2018-07-04,2018-11-27,116.45,26.15,2873.79
26,Cotton,C,sandy,2018-07-09,2018-10-08,151.95,27.48,2620.1
28,Maize,A,loam,1998-06-04,1998-10-11,147.72,25.39,5492.62
42,Maize,A,sandy,2019-06-27,2019-10-15,101.4,23.26,3637.28
115,Maize,C,sandy,2019-10-08,2020-02-03,56.56,14.86,3141.57
107,Paddy,B,sandy,2017-03-02,2017-06-06,199.18,18.51,6901.76
101,Cotton,B,clay,2003-02-08,2003-06-02,105.01,25.19,2103.16
170,Maize,A,clay,2022-04-26,2022-08-08,193.13,25.02,4624.2
195,Paddy,A,loam,2021-01-11,2021-04-25,195.14,22.38,6835.39
104,Paddy,A,clay,1999-10-06,2000-02-27,182.49,21.53,5693.68
23,Paddy,C,sandy,2008-03-30,2008-08-14,132.98,35.42,5808.42
164,Paddy,B,clay,2017-04-07,2017-08-28,83.66,35.7,5367.33
128,Maize,A,clay,2010-12-16,2011-05-05,69.42,39.49,4205.77
31,Maize,B,clay,2013-11-30,2014-04-10,50.15,15.7,5540.59
178,Paddy,A,loam,2002-11-09,2003-02-17,156.06,44.29,5964.63
119,Maize,B,loam,2008-08-12,2008-12-31,152.62,23.1,5187.99
63,Paddy,C,sandy,2018-06-13,2018-10-29,117.13,5.82,6355.85
94,Maize,B,loam,2005-06-28,2005-10-18,65.8,2.49,3938.34
16,Jowar,B,loam,2013-03-02,2013-06-27,107.46,7.75,2924.51
120,Paddy,A,sandy,2012-04-10,2012-07-20,85.54,21.48,5237.53
84,Cotton,A,loam,1998-07-27,1998-11-06,181.46,47.76,3770.1
76,Paddy,A,sandy,2012-10-23,2013-02-17,129.59,42.49,5334.23
49,Maize,B,sandy,2015-02-11,2015-06-07,160.69,0.77,4316.57
185,Cotton,C,clay,2004-06-05,2004-10-03,195.82,7.24,3081.38
11,Maize,C,loam,2006-01-04,2006-04-26,196.62,25.04,5083.34
21,Jowar,C,loam,2000-03-25,2000-07-13,107.83,1.99,2859.31
39,Cotton,A,loam,2012-02-07,2012-05-20,199.82,40.57,2620.91
5,Cotton,A,sandy,2009-10-21,2010-02-09,195.76,34.2,2882.31
5,Maize,A,clay,2023-08-14,2023-12-18,164.4,1.25,5097.81
175,Maize,A,clay,2017-12-09,2018-03-22,164.81,38.86,5740.14
135,Maize,A,loam,2009-09-15,2010-01-20,181.55,10.49,6188.37
2,Paddy,B,loam,2004-12-30,2005-04-21,55.8,14.21,5075.04
21,Cotton,B,sandy,2010-02-18,2010-06-15,60.34,40.12,2070.77
100,Paddy,B,clay,2009-10-17,2010-01-28,182.9,10.01,5263.35
52,Cotton,B,loam,2023-12-27,2024-05-18,121.05,27.73,2674.68
10,Jowar,B,clay,2004-03-24,2004-06-27,139.73,12.64,2950.39
78,Paddy,B,clay,2006-08-31,2006-12-09,95.08,49.11,4380.3
22,Cotton,B,sandy,2013-08-30,2013-12-06,99.39,42.49,2129.51
148,Paddy,C,clay,2017-04-02,2017-08-09,149.3,13.52,6616.76
3,Jowar,C,sandy,2014-01-21,2014-05-16,152.39,2.0,2749.63
147,Maize,B,sandy,2003-09-15,2003-12-30,167.01,38.71,6504.49
61,Jowar,C,clay,2014-07-28,2014-10-30,117.73,16.11,3726.58
23,Jowar,A,clay,2012-11-16,2013-03-24,131.25,21.36,2596.18
151,Paddy,A,sandy,2011-10-19,2012-02-14,50.98,47.24,4038.51
185,Maize,A,sandy,2011-09-04,2011-12-10,174.7,41.54,7160.69
182,Jowar,C,clay,2002-07-26,2002-11-30,65.0,49.28,2717.95
131,Cotton,B,clay,2022-08-07,2022-11-05,77.0,23.93,2215.88
76,Cotton,A,sandy,2022-01-15,2022-05-13,112.15,37.64,2350.14
76,Jowar,C,sandy,1998-07-26,1998-11-26,157.28,18.27,3461.99
76,Cotton,C,clay,2011-10-21,2012-03-17,71.18,24.89,2142.81
95,Maize,C,loam,2022-05-26,2022-09-07,148.4,25.08,5069.14
69,Cotton,B,sandy,2013-12-01,2014-03-15,162.73,30.71,2139.94
59,Jowar,A,clay,2011-08-21,2012-01-03,55.64,2.93,3116.72
27,Cotton,C,loam,2001-01-10,2001-04-25,103.83,0.01,2261.1
164,Jowar,A,loam,2019-01-18,2019-05-16,118.76,23.98,2769.36
58,Maize,B,clay,1998-07-29,1998-12-25,81.4,36.91,4004.32
6,Cotton,A,loam,2005-02-10,2005-06-28,178.39,30.82,2339.75
31,Maize,C,sandy,2022-03-10,2022-06-22,179.27,46.89,4937.42
34,Paddy,B,clay,2008-08-29,2008-12-03,75.28,40.12,6379.73
86,Maize,C,clay,2009-12-30,2010-04-18,110.62,9.87,4654.13
24,Maize,A,loam,2019-04-18,2019-09-04,117.49,8.09,5017.38
53,Maize,C,clay,1998-08-18,1999-01-01,71.86,25.36,4199.83
188,Jowar,C,sandy,1999-10-30,2000-02-08,75.64,33.89,2896.89
112,Cotton,C,sandy,2000-03-08,2000-06-18,180.08,24.08,2640.34
71,Maize,C,clay,2008-06-12,2008-10-23,171.23,19.47,5260.66
153,Maize,C,sandy,2020-05-12,2020-08-26,170.11,18.41,5992.58
24,Maize,B,loam,2009-06-12,2009-10-19,178.8,48.58,5397.48
65,Jowar,B,loam,2015-03-09,2015-07-07,99.57,34.07,3277.7
143,Cotton,B,sandy,2021-07-12,2021-10-24,125.01,2.47,2136.35
83,Maize,C,loam,2019-10-19,2020-01-24,94.23,31.79,5505.48
133,Paddy,A,loam,1999-08-17,2000-01-01,109.24,39.26,7557.58
59,Cotton,B,clay,2016-07-11,2016-12-07,196.15,37.67,3177.21
121,Jowar,C,sandy,2000-06-10,2000-09-24,93.09,19.65,2687.94
8,Cotton,C,sandy,2012-06-02,2012-09-14,111.18,37.71,2173.6
10,Maize,B,clay,2001-10-23,2002-01-24,177.23,44.62,5117.55
129,Maize,C,sandy,2007-01-22,2007-06-16,84.32,22.4,4045.08
63,Cotton,C,clay,2016-09-16,2017-01-13,99.83,9.94,2591.78
161,Paddy,C,clay,2009-08-07,2009-11-24,155.54,42.39,6362.62
196,Maize,A,loam,2005-07-28,2005-10-29,199.88,9.21,5475.17
178,Jowar,C,sandy,2003-07-21,2003-12-16,194.71,34.94,3528.51
156,Jowar,A,loam,2019-02-10,2019-05-20,73.69,4.71,2403.67
113,Paddy,B,loam,2014-10-16,2015-03-11,137.26,14.66,7497.45
119,Cotton,B,sandy,2005-08-16,2005-11-22,118.81,40.65,2440.93
146,Cotton,B,sandy,2011-09-16,2012-02-08,87.19,34.08,2505.7
26,Paddy,B,sandy,2002-02-01,2002-06-26,138.64,46.7,6131.44
38,Maize,A,clay,2019-07-18,2019-11-18,179.61,0.97,4720.16
61,Jowar,C,sandy,2010-05-22,2010-09-16,164.5,42.68,3001.81
127,Jowar,A,clay,2006-08-24,2006-11-24,109.23,3.27,2369.49
151,Maize,B,clay,2019-07-06,2019-10-29,172.3,33.83,5503.19
35,Cotton,A,loam,2018-03-15,2018-07-27,106.14,7.3,2334.6
74,Paddy,A,loam,2005-01-11,2005-04-27,101.17,4.24,5452.28
186,Paddy,C,loam,2010-04-28,2010-09-16,80.19,42.02,8131.81
128,Jowar,A,loam,2009-03-31,2009-07-17,195.99,12.82,3297.36
70,Paddy,C,loam,2006-03-29,2006-07-17,89.82,2.72,5715.19
158,Cotton,A,sandy,2017-04-29,2017-09-13,101.73,47.95,3065.49
172,Maize,A,clay,2023-03-28,2023-08-03,108.01,40.99,4878.58
127,Jowar,B,sandy,2002-03-12,2002-07-06,114.87,38.66,2854.36
162,Maize,A,clay,2005-11-09,2006-02-19,98.6,33.88,4621.29
40,Maize,B,clay,2021-12-03,2022-03-05,78.7,3.89,4744.21
95,Paddy,C,clay,2000-08-14,2000-12-20,192.73,36.14,6683.65
61,Maize,A,loam,2009-10-20,2010-03-18,184.0,34.67,6342.97
8,Cotton,A,clay,2017-06-15,2017-10-08,67.22,33.66,1999.14
38,Maize,A,clay,2000-07-27,2000-12-07,195.59,13.34,5692.04
171,Maize,B,sandy,2003-01-15,2003-05-16,86.72,39.68,5704.74
168,Maize,C,sandy,1998-05-29,1998-09-13,117.98,41.93,4010.69
63,Cotton,C,sandy,2010-12-01,2011-04-01,185.13,24.58,2118.0
170,Cotton,C,sandy,2009-02-05,2009-06-30,187.74,5.31,2255.91
139,Jowar,C,loam,2019-12-14,2020-04-06,130.81,0.82,3200.46
6,Paddy,C,loam,2011-04-18,2011-07-30,120.41,21.86,6709.51
90,Jowar,B,clay,2018-02-18,2018-05-30,147.88,10.92,3063.38
8,Jowar,B,clay,2022-02-04,2022-05-21,112.9,12.89,2832.15
109,Maize,A,clay,2023-07-19,2023-10-31,140.65,14.66,4512.11
22,Maize,C,loam,2016-10-11,2017-01-12,120.85,6.64,4777.77
87,Maize,A,sandy,1999-08-12,1999-12-06,173.21,43.99,4429.42
47,Jowar,A,clay,2000-05-26,2000-10-21,90.2,7.27,3049.66
126,Cotton,B,sandy,2016-04-20,2016-07-30,171.66,7.5,2561.58
79,Cotton,C,sandy,2022-03-22,2022-08-06,63.43,17.11,1920.18
199,Jowar,B,loam,2021-08-04,2021-11-21,87.05,41.92,3006.23
158,Cotton,C,loam,2014-11-20,2015-04-08,142.24,39.91,2418.39
185,Cotton,B,loam,2005-05-10,2005-09-30,116.07,45.28,3061.49
133,Jowar,B,clay,2020-05-20,2020-09-24,150.84,47.28,3056.18
129,Cotton,A,loam,2008-01-08,2008-04-29,69.67,47.96,2644.32
98,Maize,C,sandy,2009-07-08,2009-10-18,50.04,9.27,4388.72
142,Maize,A,loam,2015-09-17,2016-01-15,153.97,42.87,4896.13
69,Jowar,A,clay,2007-03-29,2007-08-25,101.49,9.97,3414.9
102,Jowar,B,clay,2019-07-08,2019-10-31,125.97,32.48,3417.23
67,Paddy,B,loam,2010-12-11,2011-05-03,64.97,6.3,5327.78
73,Maize,A,loam,2012-12-05,2013-04-29,87.01,47.15,5012.67
25,Paddy,C,sandy,2007-03-29,2007-08-06,127.28,42.1,6509.63
22,Cotton,A,sandy,2005-08-19,2005-12-24,126.04,3.79,2661.68
96,Paddy,B,loam,2002-08-04,2002-11-19,91.71,36.64,6328.48
114,Jowar,C,sandy,2008-11-27,2009-04-03,187.93,8.69,3025.68
180,Cotton,B,sandy,2014-01-08,2014-04-20,187.66,26.01,2847.76
61,Paddy,C,loam,2007-12-02,2008-04-16,55.69,3.99,3675.09
108,Maize,C,loam,2019-12-29,2020-04-06,163.36,43.17,5197.41
71,Jowar,A,loam,2000-11-25,2001-03-08,163.97,46.03,2989.77
46,Cotton,B,sandy,2022-01-26,2022-05-28,156.31,43.4,2337.92
156,Maize,B,clay,2002-02-24,2002-07-24,95.61,18.53,4684.52
145,Cotton,B,clay,2005-05-20,2005-10-05,179.93,23.22,2444.4
4,Maize,A,loam,2006-08-16,2006-12-31,199.58,47.2,5599.48
47,Paddy,B,clay,2009-06-10,2009-10-22,111.59,32.13,5315.07
145,Jowar,C,clay,2000-09-22,2001-02-18,128.15,0.17,3108.7
1,Jowar,B,loam,2012-04-30,2012-08-04,102.81,10.41,2567.01
14,Maize,C,clay,2021-04-21,2021-09-11,185.83,29.63,5318.11
135,Jowar,C,clay,2008-02-29,2008-07-15,66.94,14.5,2790.16
53,Jowar,B,clay,2017-02-26,2017-06-29,190.75,13.56,2676.56
56,Maize,A,clay,1999-05-06,1999-08-25,95.45,39.86,4228.58
91,Jowar,A,clay,2017-10-28,2018-02-06,80.4,14.41,2351.15
100,Maize,C,clay,2001-02-03,2001-06-01,190.77,20.6,5741.72
56,Cotton,B,loam,2016-08-14,2017-01-06,177.41,21.13,2530.58
91,Paddy,B,loam,2010-12-28,2011-05-06,142.44,10.88,6068.16
62,Jowar,C,loam,2007-03-28,2007-07-05,135.55,22.53,2976.18
100,Cotton,A,loam,2005-05-13,2005-09-03,176.62,41.97,1933.24
105,Paddy,A,loam,2015-01-28,2015-05-12,124.99,44.95,7600.78
191,Paddy,B,loam,2014-03-27,2014-07-14,161.63,3.0,5161.42
9,Jowar,A,sandy,1999-12-09,2000-04-11,168.97,39.75,2984.4
132,Maize,A,loam,2007-04-19,2007-09-11,162.37,22.59,6226.04
112,Paddy,A,clay,2001-09-10,2001-12-19,190.88,37.35,6210.48
16,Jowar,C,sandy,2011-06-11,2011-10-27,94.28,21.26,3290.85
35,Paddy,B,sandy,2002-09-21,2003-01-15,105.91,27.78,4557.41
159,Paddy,A,loam,2023-07-15,2023-10-27,157.82,17.74,6265.14
99,Paddy,C,clay,2017-08-24,2017-11-22,136.39,44.01,6258.08
110,Maize,C,sandy,2011-05-30,2011-10-26,103.67,7.67,4684.82
72,Cotton,A,sandy,2010-04-11,2010-08-30,196.12,42.68,1936.57
178,Cotton,C,sandy,2021-08-15,2022-01-01,193.69,20.38,2551.04
166,Cotton,C,clay,2002-02-03,2002-05-25,69.9,45.9,2508.65
63,Jowar,C,loam,2020-02-17,2020-07-04,138.99,2.22,3265.39
108,Jowar,C,sandy,1999-12-19,2000-04-03,116.13,34.99,3492.87
94,Jowar,C,sandy,2018-12-10,2019-04-20,157.79,29.86,3188.34
19,Paddy,B,sandy,2013-05-28,2013-08-31,186.12,15.25,5308.49
175,Jowar,B,clay,2018-06-28,2018-11-19,87.3,32.33,3024.51
156,Jowar,A,clay,2021-06-04,2021-10-14,112.51,1.55,2256.94
110,Jowar,A,loam,1999-11-20,2000-04-16,183.9,44.51,3324.59
33,Maize,A,loam,2018-09-25,2019-02-13,73.76,18.78,4734.88
70,Jowar,A,clay,2017-08-03,2017-11-17,86.89,27.2,2121.75
142,Maize,C,loam,1999-02-02,1999-06-02,74.32,16.64,4752.5
109,Paddy,B,clay,1998-07-24,1998-11-25,104.44,8.49,5314.38
62,Jowar,A,loam,1999-07-27,1999-12-09,141.55,17.45,2578.85
88,Maize,A,clay,2018-06-10,2018-10-24,151.74,24.51,4980.91
113,Paddy,B,sandy,2009-09-27,2010-02-01,82.18,35.58,6472.65
174,Maize,C,clay,2004-12-19,2005-04-10,144.62,26.21,4063.48
38,Maize,C,clay,2023-01-03,2023-05-15,149.98,32.67,4982.45
189,Jowar,C,loam,2003-12-03,2004-04-07,51.44,37.48,2526.82
33,Cotton,A,loam,2011-09-07,2012-01-23,103.1,30.83,2640.77
103,Jowar,A,loam,2015-06-09,2015-10-03,89.7,37.84,3393.72
69,Jowar,A,clay,2022-10-03,2023-01-18,106.65,9.23,3076.07
86,Cotton,C,clay,2017-01-18,2017-05-28,187.69,16.13,2314.6
81,Cotton,A,sandy,2021-11-16,2022-02-14,177.01,7.57,2439.94
12,Jowar,B,clay,2008-09-16,2008-12-26,128.34,35.25,2376.62
17,Cotton,B,clay,2006-03-06,2006-07-10,100.55,35.72,1937.3
45,Cotton,B,clay,2010-12-30,2011-04-23,129.63,26.83,2032.42
186,Jowar,A,sandy,2001-07-14,2001-11-18,90.68,6.61,3010.39
8,Paddy,C,clay,1998-07-23,1998-11-20,168.2,37.91,6156.1
32,Paddy,B,clay,2004-04-26,2004-08-06,192.27,4.55,4206.4
101,Maize,B,sandy,2018-11-12,2019-02-20,139.3,14.71,3721.89
2,Cotton,B,sandy,2001-03-05,2001-06-05,172.89,36.21,2472.01
112,Jowar,B,clay,1999-10-26,2000-02-10,192.67,25.56,2782.44
63,Maize,A,loam,2022-11-10,2023-03-17,51.02,19.27,5269.54
70,Maize,B,sandy,2010-05-22,2010-09-25,150.44,29.45,4874.89
115,Jowar,A,loam,2012-11-15,2013-04-05,90.2,47.38,2877.88
153,Cotton,A,sandy,2006-09-22,2007-02-05,87.52,16.81,2503.6
110,Maize,A,sandy,2019-07-17,2019-12-14,145.7,33.01,4472.38
14,Paddy,B,clay,2003-03-16,2003-07-20,102.47,12.89,5692.94
167,Maize,C,loam,2023-05-31,2023-09-04,182.23,42.88,5032.12
184,Cotton,C,sandy,2005-05-10,2005-09-03,62.9,41.03,2118.46
116,Maize,A,clay,2003-03-26,2003-08-20,135.92,16.01,4694.79
74,Maize,B,clay,2000-06-20,2000-10-31,82.96,0.49,4338.25
81,Cotton,C,clay,2021-11-01,2022-03-26,101.69,28.77,1994.34
118,Jowar,B,clay,2013-04-07,2013-08-29,136.27,9.5,3161.9
191,Paddy,B,clay,2003-12-10,2004-04-04,143.02,47.82,5967.61
90,Maize,B,clay,2013-06-16,2013-09-30,198.43,33.87,5934.77
96,Jowar,C,loam,1998-03-20,1998-08-03,93.16,3.7,2717.1
185,Paddy,C,sandy,2013-05-20,2013-09-14,87.6,33.2,6122.63
155,Maize,B,sandy,2022-05-10,2022-09-20,150.96,32.08,4429.05
189,Jowar,B,loam,2023-09-25,2024-01-09,129.18,29.19,2948.49
4,Paddy,A,clay,2006-04-09,2006-08-04,73.84,24.34,7020.42
151,Maize,A,loam,2007-07-24,2007-11-16,70.3,14.15,4496.89
67,Maize,A,clay,2009-06-28,2009-11-24,125.53,3.84,4509.55
198,Jowar,C,sandy,2017-10-27,2018-02-01,140.49,25.76,2129.45
109,Cotton,C,loam,2012-02-23,2012-07-14,101.19,38.48,2315.06
98,Paddy,A,sandy,2002-12-18,2003-03-26,199.81,14.79,6771.54
197,Jowar,C,sandy,2007-07-23,2007-10-23,188.28,16.31,3386.13
58,Cotton,C,sandy,2014-10-11,2015-01-24,125.53,35.4,2347.08
191,Cotton,B,loam,2005-07-25,2005-12-12,139.92,48.35,1863.12
15,Cotton,A,loam,2021-12-15,2022-03-18,83.98,47.84,2691.19
194,Maize,C,clay,2023-12-29,2024-05-16,113.46,43.96,4966.96
9,Cotton,C,clay,2006-04-15,2006-07-19,187.36,42.22,2476.88
66,Paddy,A,clay,2014-11-08,2015-03-07,157.43,41.63,6165.25
31,Cotton,B,clay,2023-09-06,2024-01-05,98.67,6.5,2227.5
18,Paddy,B,loam,2000-12-09,2001-03-28,129.75,40.45,6293.6
107,Maize,C,loam,1998-08-29,1999-01-08,168.27,26.46,5689.66
84,Jowar,A,clay,2014-12-06,2015-03-16,84.21,1.13,3129.7
129,Jowar,A,sandy,1999-02-11,1999-07-07,114.25,9.84,2531.43
197,Cotton,B,loam,2022-12-08,2023-03-20,84.6,24.85,2480.25
16,Paddy,B,clay,2004-06-22,2004-11-13,74.3,47.27,5811.39
187,Maize,A,loam,2001-01-06,2001-06-02,58.58,18.89,5391.73
81,Jowar,A,loam,2001-07-24,2001-12-07,171.08,34.46,3427.17
74,Cotton,B,sandy,2018-11-11,2019-02-23,78.2,6.51,2178.32
4,Paddy,C,sandy,2018-12-19,2019-04-23,117.68,36.22,6917.27
149,Paddy,C,loam,1998-11-28,1999-03-01,197.8,43.14,6875.04
128,Maize,B,clay,2010-03-30,2010-07-30,157.92,41.38,4621.72
80,Jowar,A,clay,2015-11-16,2016-03-12,65.6,15.95,2583.0
119,Maize,C,loam,2008-03-16,2008-06-18,101.53,4.96,4575.29
81,Jowar,B,loam,2015-01-22,2015-05-05,71.49,2.44,2811.56
4,Cotton,C,sandy,1999-02-20,1999-06-03,152.57,6.47,2648.7
34,Paddy,A,loam,2021-11-04,2022-03-08,78.55,31.79,6655.03
169,Jowar,B,clay,2000-10-09,2001-02-09,154.17,15.46,2882.72
105,Jowar,B,sandy,1998-03-06,1998-06-18,101.51,12.0,2647.53
39,Jowar,B,loam,2009-11-03,2010-02-20,54.37,36.56,2992.55
141,Cotton,A,clay,2014-08-28,2014-12-02,155.39,45.8,2353.52
103,Maize,A,clay,2021-01-24,2021-05-29,140.78,29.85,5472.52
7,Paddy,B,sandy,2014-09-14,2015-01-30,59.96,23.31,5168.86
32,Cotton,B,sandy,2018-01-09,2018-04-13,79.96,24.0,2482.62
146,Maize,A,clay,2023-05-19,2023-10-07,128.87,8.34,5151.08
99,Jowar,B,clay,2018-02-04,2018-05-27,127.32,27.09,2791.29
126,Paddy,C,loam,2012-04-05,2012-07-13,54.67,26.39,4583.81
116,Maize,A,loam,2021-01-01,2021-05-29,194.06,2.43,4752.36
4,Jowar,B,clay,2018-01-08,2018-05-08,75.23,1.32,3945.8
105,Paddy,A,clay,2001-02-11,2001-05-27,73.07,32.02,5270.95
182,Jowar,B,clay,2002-12-04,2003-03-29,175.56,25.44,3334.84
168,Jowar,B,loam,2021-02-05,2021-05-20,60.42,27.8,2813.9
151,Maize,A,sandy,2017-05-13,2017-09-06,102.63,28.74,4757.27
165,Cotton,A,sandy,2001-01-14,2001-05-30,99.05,46.89,2169.64
160,Paddy,B,loam,2018-09-23,2019-02-07,180.68,38.51,5372.26
196,Maize,C,loam,2015-06-11,2015-09-12,123.57,10.76,4741.86
4,Cotton,B,loam,2006-04-11,2006-08-26,179.23,22.28,2650.66
119,Maize,A,sandy,2011-09-12,2011-12-25,74.33,34.65,4024.62
87,Paddy,A,sandy,2016-11-14,2017-03-06,158.68,18.5,7009.44
174,Maize,A,loam,2013-11-03,2014-03-05,59.95,47.32,5319.56
73,Paddy,C,sandy,2003-08-16,2003-12-02,169.6,9.47,5184.19
25,Jowar,A,sandy,2018-08-15,2018-12-07,69.97,46.81,2643.98
41,Maize,C,clay,2009-10-15,2010-01-27,188.48,11.07,5484.6
52,Maize,B,loam,2013-12-07,2014-05-04,53.35,7.96,5410.5
167,Paddy,B,sandy,2020-03-18,2020-08-15,55.39,13.19,5126.03
85,Maize,A,loam,2015-09-13,2015-12-13,147.41,23.65,5644.23
149,Paddy,C,loam,2006-03-14,2006-07-15,160.84,28.86,6922.48
78,Paddy,B,clay,2021-06-28,2021-10-07,128.89,42.76,6036.43
146,Cotton,C,sandy,2017-10-07,2018-01-07,123.82,31.8,2313.84
56,Paddy,A,sandy,2013-04-02,2013-08-30,70.98,45.69,5328.72
93,Paddy,A,clay,2006-08-30,2006-12-11,77.4,1.23,5386.2
44,Cotton,A,loam,2002-02-10,2002-06-02,125.9,39.58,2688.67
107,Cotton,B,sandy,2012-12-01,2013-04-08,131.08,22.14,2645.42
191,Maize,A,clay,2016-11-21,2017-03-27,80.06,15.9,4659.09
150,Cotton,A,clay,2014-07-11,2014-11-18,140.84,6.36,2560.54
111,Maize,A,loam,2008-04-26,2008-09-23,119.59,24.67,4842.7
69,Jowar,B,loam,2013-03-09,2013-07-09,104.22,43.62,2354.55
36,Paddy,C,loam,2018-11-11,2019-03-25,72.3,27.69,6114.34
10,Paddy,A,sandy,2021-05-12,2021-08-27,196.97,20.59,5814.57
12,Paddy,A,loam,2018-09-02,2018-12-11,80.45,37.95,6000.73
177,Jowar,B,sandy,2012-08-18,2012-11-29,165.42,41.23,2886.23
21,Maize,B,sandy,2021-09-28,2022-01-01,165.82,8.25,4709.01
42,Paddy,A,sandy,2003-08-07,2003-11-27,96.54,33.51,6093.65
43,Jowar,B,clay,2013-11-09,2014-03-09,143.79,37.89,2971.65
106,Paddy,B,sandy,2014-10-19,2015-02-26,108.1,4.67,6214.11
172,Paddy,B,clay,2001-06-27,2001-10-05,79.39,32.45,4608.97
89,Paddy,B,clay,2006-07-07,2006-10-09,106.6,15.17,6237.14
145,Maize,C,loam,2009-07-02,2009-11-14,194.46,4.44,5491.94
22,Maize,A,sandy,2005-11-21,2006-04-02,198.32,39.97,5515.03
29,Paddy,C,clay,2022-06-05,2022-10-09,165.28,13.54,7492.76
145,Maize,C,sandy,2008-04-16,2008-07-26,180.14,35.49,4668.43
37,Maize,A,clay,2007-12-24,2008-04-10,54.84,32.43,4333.41
175,Cotton,B,loam,2017-08-20,2017-12-21,68.24,41.18,2225.61
195,Cotton,B,clay,2009-09-01,2009-12-12,91.0,26.6,1920.11
46,Jowar,A,sandy,2005-09-23,2006-01-09,90.75,24.04,3422.93
81,Cotton,B,sandy,2015-06-02,2015-09-04,124.3,20.82,2369.1
55,Maize,B,sandy,2002-01-08,2002-05-11,111.26,30.21,3945.89
82,Maize,A,sandy,2013-04-09,2013-07-12,174.9,24.16,4539.86
55,Paddy,B,clay,2005-04-25,2005-08-05,122.24,14.21,5952.75
93,Maize,B,sandy,2023-04-05,2023-08-22,175.19,7.12,5652.95
178,Paddy,B,loam,2005-10-20,2006-03-04,163.51,32.14,6421.38
59,Maize,A,loam,2008-01-08,2008-04-18,133.44,45.18,5439.34
136,Maize,C,sandy,2014-11-07,2015-02-25,158.16,21.19,5536.89
158,Cotton,B,sandy,2005-06-01,2005-09-17,104.17,32.01,2078.74
140,Maize,A,loam,2020-08-27,2020-12-06,72.69,29.86,5740.43
152,Maize,A,clay,2005-03-29,2005-07-06,135.76,4.37,4802.84
196,Jowar,B,clay,2009-11-09,2010-02-20,137.3,43.43,3843.51
33,Maize,B,sandy,2019-02-06,2019-05-17,70.31,33.11,4264.23
62,Maize,C,sandy,2000-08-01,2000-11-02,140.05,46.98,5609.5
22,Cotton,C,loam,2002-10-01,2003-01-27,88.25,20.76,2646.54
116,Jowar,A,sandy,2020-02-08,2020-05-13,195.03,8.23,2517.4
176,Paddy,C,loam,2016-08-06,2016-12-17,178.96,20.29,6068.55
109,Paddy,B,clay,2003-04-24,2003-08-24,62.27,31.93,5339.6
38,Paddy,A,sandy,2008-12-14,2009-03-14,56.71,18.91,5796.47
8,Paddy,A,sandy,2015-05-03,2015-08-10,165.07,27.75,6959.94
199,Jowar,C,sandy,2002-10-24,2003-01-27,148.02,22.03,3396.06
33,Paddy,C,sandy,2010-01-26,2010-05-08,112.02,19.2,5466.61
24,Cotton,A,clay,2016-04-04,2016-08-13,172.02,18.35,2492.64
166,Paddy,B,sandy,2016-08-11,2017-01-08,52.64,47.67,5738.56
100,Jowar,C,sandy,1998-10-10,1999-01-09,182.6,24.34,3071.92
122,Paddy,A,sandy,2012-01-14,2012-04-21,86.77,24.12,5989.41
42,Maize,A,clay,2021-01-17,2021-05-15,96.41,40.91,4998.39
83,Maize,B,clay,2008-09-29,2009-01-25,113.35,47.37,4298.34
16,Maize,C,sandy,2016-04-01,2016-07-30,67.54,7.61,5279.69
21,Cotton,B,sandy,2006-11-06,2007-02-27,95.56,9.48,2659.64
113,Cotton,B,sandy,2021-04-05,2021-08-21,82.1,22.39,2461.67
83,Jowar,B,loam,2008-01-25,2008-05-25,130.61,12.3,3082.29
175,Paddy,C,loam,2022-03-08,2022-06-26,176.44,26.31,7102.18
178,Maize,A,loam,2022-07-15,2022-10-13,102.9,31.43,4903.32
180,Paddy,A,sandy,2006-03-14,2006-07-15,139.26,43.3,5898.19
48,Paddy,C,sandy,2011-02-26,2011-06-09,177.85,23.37,7014.25
21,Jowar,B,clay,2020-07-10,2020-12-06,52.67,36.27,2283.62
177,Maize,A,sandy,2008-12-12,2009-04-05,116.54,35.52,5515.98
199,Cotton,C,sandy,2006-04-06,2006-07-27,164.88,25.47,2139.72
131,Jowar,C,sandy,2000-12-01,2001-04-04,72.93,38.11,3193.52
164,Paddy,A,loam,2008-03-29,2008-08-18,188.07,47.96,7163.72
111,Jowar,C,clay,2022-06-08,2022-09-16,88.91,27.06,2774.24
49,Paddy,A,clay,2006-12-21,2007-05-01,173.15,13.74,7197.96
154,Paddy,C,clay,2006-09-11,2006-12-22,178.63,17.92,6490.34
76,Jowar,C,loam,1999-11-18,2000-04-11,190.47,7.53,3499.19
19,Jowar,C,loam,2007-12-07,2008-03-20,164.28,10.68,2831.75
3,Jowar,C,clay,2013-10-31,2014-02-02,154.83,0.5,3416.64
47,Jowar,A,loam,2017-02-15,2017-06-30,125.73,40.26,3518.22
153,Paddy,A,loam,2018-10-28,2019-03-24,131.44,27.86,5509.7
62,Maize,C,loam,2012-11-11,2013-03-06,164.22,13.1,5260.61
35,Jowar,A,loam,2016-12-30,2017-04-12,63.01,48.02,3363.25
